YEAR,MONTH,DATE,STATE,DEP,ARR,APT_CODE
2020,JAN,2020-01-06,Germany,54.0,60.0,Nuremberg (EDDN)
2020,JAN,2020-01-06,Germany,66.0,75.0,Leipzig-Halle (EDDP)
2020,JAN,2020-01-06,Germany,7.0,6.0,Saarbruecken (EDDR)
2020,JAN,2020-01-06,Germany,152.0,149.0,Stuttgart (EDDS)
2020,JAN,2020-01-06,Germany,229.0,230.0,Berlin - Tegel (EDDT)
2020,JAN,2020-01-06,Germany,74.0,78.0,Hanover (EDDV)
2020,JAN,2020-01-06,Germany,33.0,33.0,Bremen (EDDW)
2020,JAN,2020-01-06,United Kingdom,59.0,56.0,Belfast - Aldergrove (EGAA)
2020,JAN,2020-01-06,United Kingdom,40.0,41.0,Belfast - City Airport (EGAC)
2020,JAN,2020-01-06,United Kingdom,3.0,3.0,Londonderry - Eglinton (EGAE)
2020,JAN,2020-01-06,United Kingdom,122.0,122.0,Birmingham (EGBB)
2020,JAN,2020-01-06,United Kingdom,241.0,,Manchester (EGCC)
2020,JAN,2020-01-06,United Kingdom,86.0,88.0,Bristol (EGGD)
2020,JAN,2020-01-06,United Kingdom,180.0,180.0,London - Luton (EGGW)
2020,JAN,2020-01-06,United Kingdom,43.0,44.0,Southampton (EGHI)
2020,JAN,2020-01-06,United Kingdom,19.0,15.0,Biggin Hill (EGKB)
2020,JAN,2020-01-06,United Kingdom,341.0,348.0,London - Gatwick (EGKK)
2020,JAN,2020-01-06,United Kingdom,112.0,117.0,London - City (EGLC)
2020,JAN,2020-01-06,United Kingdom,45.0,,Farnborough (EGLF)
2020,JAN,2020-01-06,United Kingdom,643.0,640.0,London - Heathrow (EGLL)
2020,JAN,2020-01-06,United Kingdom,48.0,49.0,Newcastle (EGNT)
2020,JAN,2020-01-06,United Kingdom,68.0,67.0,East Midlands (EGNX)
2020,JAN,2020-01-06,United Kingdom,75.0,74.0,Aberdeen (EGPD)
2020,JAN,2020-01-06,United Kingdom,102.0,102.0,Glasgow (EGPF)
2020,JAN,2020-01-06,United Kingdom,164.0,163.0,Edinburgh (EGPH)
2020,JAN,2020-01-06,United Kingdom,270.0,268.0,London - Stansted (EGSS)
2020,JAN,2020-01-06,Greece,238.0,243.0,Athens (LGAV)
2020,JAN,2020-01-06,Greece,18.0,16.0,Heraklion (LGIR)
2020,JAN,2020-01-06,Greece,2.0,2.0,Kefallinia (LGKF)
2020,JAN,2020-01-06,Greece,6.0,7.0,Kos (LGKO)
2020,JAN,2020-01-06,Greece,5.0,5.0,Corfu (LGKR)
2020,JAN,2020-01-06,Greece,,1.0,Mikonos (LGMK)
2020,JAN,2020-01-06,Greece,9.0,9.0,Rodos (LGRP)
2020,JAN,2020-01-06,Greece,7.0,8.0,Khania - Souda (LGSA)
2020,JAN,2020-01-06,Greece,1.0,,Skiathos (LGSK)
2020,JAN,2020-01-06,Greece,8.0,8.0,Santorini (LGSR)
2020,JAN,2020-01-06,Greece,71.0,70.0,Thessaloniki (LGTS)
2020,JAN,2020-01-06,Greece,2.0,2.0,Zakinthos (LGZA)
2020,JAN,2020-01-06,Italy,26.0,24.0,Brindisi (LIBR)
2020,JAN,2020-01-06,Italy,91.0,96.0,Catania (LICC)
